NetSales,OrderQuantity,UnitPrice,ProductCategory,ProductSubcategory,City,State
758.247,6,1391.994,Bikes,Mountain Bikes,London,England
167.6624,4,461.694,Bikes,Mountain Bikes,London,England
88.2429,3,323.994,Bikes,Mountain Bikes,London,England
61.5522,2,338.994,Bikes,Mountain Bikes,London,England
61.5522,2,338.994,Bikes,Mountain Bikes,London,England
153.8805,5,338.994,Bikes,Mountain Bikes,London,England
92.3283,3,338.994,Bikes,Mountain Bikes,London,England
61.5522,2,338.994,Bikes,Mountain Bikes,London,England
1.5525,3,1.374,Accessories,Tires and Tubes,Woolston,England
49.842,3,63.9,Components,Brakes,Berlin,Saarland
33.228,2,63.9,Components,Brakes,London,England
37.8956,2,72.876,Components,Derailleurs,Berlin,Saarland
18.9478,1,72.876,Components,Derailleurs,London,England
-119.728224,11,31.3142,Clothing,Jerseys,Woolston,England
-36.7132,4,32.394,Clothing,Jerseys,Woolston,England
-9.1783,1,32.394,Clothing,Jerseys,Bobigny,Seine Saint Denis
-119.728224,11,31.3142,Clothing,Jerseys,Woolston,England
47.4462,6,20.994,Accessories,Helmets,Woolston,England
93.52755,18,19.2445,Accessories,Helmets,Woolston,England
55.3539,7,20.994,Accessories,Helmets,Woolston,England
12.6344,1,48.594,Components,Pedals,Berlin,Saarland
-102.9918,2,1430.442,Bikes,Touring Bikes,Bobigny,Seine Saint Denis
-308.9754,6,1430.442,Bikes,Touring Bikes,Berlin,Saarland
-205.9836,4,1430.442,Bikes,Touring Bikes,Woolston,England
-102.9918,2,1430.442,Bikes,Touring Bikes,Berlin,Saarland
-51.4959,1,1430.442,Bikes,Touring Bikes,Woolston,England
-205.9836,4,1430.442,Bikes,Touring Bikes,Berlin,Saarland
-51.4959,1,1430.442,Bikes,Touring Bikes,Bobigny,Seine Saint Denis
-257.4795,5,1430.442,Bikes,Touring Bikes,Berlin,Saarland
-411.9672,8,1430.442,Bikes,Touring Bikes,Woolston,England
-102.9918,2,1430.442,Bikes,Touring Bikes,Bobigny,Seine Saint Denis
-51.4959,1,1430.442,Bikes,Touring Bikes,Berlin,Saarland
-411.9672,8,1430.442,Bikes,Touring Bikes,Woolston,England
-205.9836,4,1430.442,Bikes,Touring Bikes,Berlin,Saarland
-51.4959,1,1430.442,Bikes,Touring Bikes,Woolston,England
-102.9918,2,1430.442,Bikes,Touring Bikes,Berlin,Saarland
-154.4877,3,1430.442,Bikes,Touring Bikes,Bobigny,Seine Saint Denis
-154.4877,3,1430.442,Bikes,Touring Bikes,Berlin,Saarland
-154.4877,3,1430.442,Bikes,Touring Bikes,Woolston,England
-52.4816,2,728.91,Bikes,Touring Bikes,Woolston,England
-131.204,5,728.91,Bikes,Touring Bikes,Berlin,Saarland
-52.4816,2,728.91,Bikes,Touring Bikes,Bobigny,Seine Saint Denis
-52.4816,2,728.91,Bikes,Touring Bikes,Berlin,Saarland
-78.7224,3,728.91,Bikes,Touring Bikes,Woolston,England
-104.9632,4,728.91,Bikes,Touring Bikes,Berlin,Saarland
-52.4816,2,728.91,Bikes,Touring Bikes,Woolston,England
-48.1044,3,445.41,Bikes,Touring Bikes,Berlin,Saarland
-16.0348,1,445.41,Bikes,Touring Bikes,Bobigny,Seine Saint Denis
-64.1392,4,445.41,Bikes,Touring Bikes,Berlin,Saarland
-16.0348,1,445.41,Bikes,Touring Bikes,Woolston,England
-48.1044,3,445.41,Bikes,Touring Bikes,Berlin,Saarland
-144.3132,9,445.41,Bikes,Touring Bikes,Woolston,England
-64.1392,4,445.41,Bikes,Touring Bikes,Berlin,Saarland
-96.2088,6,445.41,Bikes,Touring Bikes,Woolston,England
-48.1044,3,445.41,Bikes,Touring Bikes,Berlin,Saarland
-16.0348,1,445.41,Bikes,Touring Bikes,Bobigny,Seine Saint Denis
-64.1392,4,445.41,Bikes,Touring Bikes,Berlin,Saarland
-128.2784,8,445.41,Bikes,Touring Bikes,Woolston,England
-80.174,5,445.41,Bikes,Touring Bikes,Woolston,England
-64.1392,4,445.41,Bikes,Touring Bikes,Berlin,Saarland
-16.0348,1,445.41,Bikes,Touring Bikes,Woolston,England
-48.1044,3,445.41,Bikes,Touring Bikes,Berlin,Saarland
-48.1044,3,445.41,Bikes,Touring Bikes,Woolston,England
12.610208,13,2.8942,Accessories,Bottles and Cages,Woolston,England
94.9062,6,41.994,Clothing,Shorts,London,England
15.8177,1,41.994,Clothing,Shorts,London,England
94.9062,6,41.994,Clothing,Shorts,London,England
-19.6556,1,323.994,Bikes,Road Bikes,Braunschweig,Nordrhein-Westfalen
86.106,6,38.1,Clothing,Vests,Bracknell,England
86.106,6,38.1,Clothing,Vests,London,England
162.72,6,72,Accessories,Bike Racks,Bracknell,England
6.3164,1,24.294,Components,Pedals,Bracknell,England
125.0127,1,1376.994,Bikes,Mountain Bikes,Paris,Seine (Paris)
125.0127,1,1376.994,Bikes,Mountain Bikes,London,England
4.0634,2,5.394,Clothing,Socks,Bracknell,England
6.0951,3,5.394,Clothing,Socks,Bracknell,England
4.0634,2,5.394,Clothing,Socks,London,England
-266.8137,3,1466.01,Bikes,Road Bikes,London,England
-88.9379,1,1466.01,Bikes,Road Bikes,Bracknell,England
-177.8758,2,1466.01,Bikes,Road Bikes,Bracknell,England
-177.8758,2,1466.01,Bikes,Road Bikes,Bracknell,England
-355.7516,4,1466.01,Bikes,Road Bikes,Bracknell,England
-123.832,2,1020.594,Bikes,Road Bikes,Bracknell,England
-61.916,1,1020.594,Bikes,Road Bikes,London,England
-185.748,3,1020.594,Bikes,Road Bikes,Bracknell,England
-123.832,2,1020.594,Bikes,Road Bikes,London,England
-81.5716,2,672.294,Bikes,Road Bikes,London,England
-163.1432,4,672.294,Bikes,Road Bikes,Bracknell,England
-40.7858,1,672.294,Bikes,Road Bikes,Bracknell,England
-40.7858,1,672.294,Bikes,Road Bikes,Bracknell,England
-40.7858,1,672.294,Bikes,Road Bikes,Bracknell,England
-122.3574,3,672.294,Bikes,Road Bikes,London,England
-98.278,5,323.994,Bikes,Road Bikes,Bracknell,England
-19.6556,1,323.994,Bikes,Road Bikes,Bracknell,England
-19.6556,1,323.994,Bikes,Road Bikes,London,England
-19.6556,1,323.994,Bikes,Road Bikes,Bracknell,England
-39.3112,2,323.994,Bikes,Road Bikes,Bracknell,England
-36.7132,4,32.394,Clothing,Jerseys,Bracknell,England
-45.8915,5,32.394,Clothing,Jerseys,London,England
5.6385,5,2.994,Accessories,Bottles and Cages,Bracknell,England
31.6354,2,41.994,Clothing,Shorts,Paris,Seine (Paris)
15.8177,1,41.994,Clothing,Shorts,Orly,Val de Marne
63.2708,4,41.994,Clothing,Shorts,London,England
31.6354,2,41.994,Clothing,Shorts,London,England
31.6354,2,41.994,Clothing,Shorts,Paris,Seine (Paris)
63.2708,4,41.994,Clothing,Shorts,Orly,Val de Marne
126.5416,8,41.994,Clothing,Shorts,London,England
12.6296,4,12.144,Components,Chains,Berlin,Saarland
49.842,3,63.9,Components,Brakes,Berlin,Saarland
18.9524,1,72.894,Components,Bottom Brackets,Berlin,Saarland
126.3568,2,242.994,Components,Cranksets,Berlin,Saarland
-102.9918,2,1430.442,Bikes,Touring Bikes,Berlin,Saarland
-257.4795,5,1430.442,Bikes,Touring Bikes,Berlin,Saarland
-51.4959,1,1430.442,Bikes,Touring Bikes,Berlin,Saarland
-257.4795,5,1430.442,Bikes,Touring Bikes,Berlin,Saarland
-51.4959,1,1430.442,Bikes,Touring Bikes,Berlin,Saarland
-154.4877,3,1430.442,Bikes,Touring Bikes,Berlin,Saarland
-154.4877,3,1430.442,Bikes,Touring Bikes,Berlin,Saarland
-154.4877,3,1430.442,Bikes,Touring Bikes,Berlin,Saarland
-78.7224,3,728.91,Bikes,Touring Bikes,Berlin,Saarland
-26.2408,1,728.91,Bikes,Touring Bikes,Berlin,Saarland
-78.7224,3,728.91,Bikes,Touring Bikes,Berlin,Saarland
-16.0348,1,445.41,Bikes,Touring Bikes,Berlin,Saarland
-16.0348,1,445.41,Bikes,Touring Bikes,Berlin,Saarland
-32.0696,2,445.41,Bikes,Touring Bikes,Berlin,Saarland
-80.174,5,445.41,Bikes,Touring Bikes,Berlin,Saarland
-32.0696,2,445.41,Bikes,Touring Bikes,Berlin,Saarland
-128.2784,8,445.41,Bikes,Touring Bikes,Berlin,Saarland
-48.1044,3,445.41,Bikes,Touring Bikes,Berlin,Saarland
-80.174,5,445.41,Bikes,Touring Bikes,Berlin,Saarland
-32.0696,2,445.41,Bikes,Touring Bikes,Berlin,Saarland
-64.1392,4,445.41,Bikes,Touring Bikes,Berlin,Saarland
NULL,2,58.4935,NULL,NULL,Frankfurt,Bayern
NULL,1,563.7528,NULL,NULL,Frankfurt,Bayern
-16.1792,4,356.898,Components,Road Frames,Frankfurt,Bayern
-4.0448,1,356.898,Components,Road Frames,Frankfurt,Bayern
-40.7858,1,672.294,Bikes,Road Bikes,Lancaster,England
-5.2074,3,5.1865,Clothing,Caps,Casper,Wyoming
-3.4716,2,5.1865,Clothing,Caps,Seattle,Washington
-24.3367,1,714.7043,Components,Mountain Frames,Puyallup,Washington
-19.3038,2,28.8404,Clothing,Jerseys,Casper,Wyoming
-19.3038,2,28.8404,Clothing,Jerseys,Seattle,Washington
-19.3038,2,28.8404,Clothing,Jerseys,Port Orchard,Washington
-9.6519,1,28.8404,Clothing,Jerseys,Port Orchard,Washington
9.5172,2,356.898,Components,Road Frames,Port Orchard,Washington
13.8222,6,5.7,Clothing,Socks,Casper,Wyoming
13.8222,6,5.7,Clothing,Socks,Seattle,Washington
507.5984,4,2024.994,Bikes,Mountain Bikes,Casper,Wyoming
253.7992,2,2024.994,Bikes,Mountain Bikes,Seattle,Washington
253.7992,2,2024.994,Bikes,Mountain Bikes,Casper,Wyoming
126.8996,1,2024.994,Bikes,Mountain Bikes,Seattle,Washington
761.3976,6,2024.994,Bikes,Mountain Bikes,Casper,Wyoming
253.7992,2,2024.994,Bikes,Mountain Bikes,Seattle,Washington
634.498,5,2024.994,Bikes,Mountain Bikes,Casper,Wyoming
126.8996,1,2024.994,Bikes,Mountain Bikes,Seattle,Washington
127.8396,1,2039.994,Bikes,Mountain Bikes,Casper,Wyoming
255.6792,2,2039.994,Bikes,Mountain Bikes,Casper,Wyoming
127.8396,1,2039.994,Bikes,Mountain Bikes,Seattle,Washington
127.8396,1,2039.994,Bikes,Mountain Bikes,Casper,Wyoming
-24.3322,1,2146.962,Bikes,Road Bikes,Port Orchard,Washington
-9.9143,1,874.794,Bikes,Road Bikes,Port Orchard,Washington
-29.7429,3,874.794,Bikes,Road Bikes,Everett,Washington
-19.8286,2,874.794,Bikes,Road Bikes,Port Orchard,Washington
-134.4954,2,419.4589,Bikes,Road Bikes,Port Orchard,Washington
-67.2477,1,419.4589,Bikes,Road Bikes,Everett,Washington
-67.2477,1,419.4589,Bikes,Road Bikes,Everett,Washington
-134.4954,2,419.4589,Bikes,Road Bikes,Port Orchard,Washington
-134.4954,2,419.4589,Bikes,Road Bikes,Port Orchard,Washington
7.1002,1,20.1865,Accessories,Helmets,Casper,Wyoming
7.1002,1,20.1865,Accessories,Helmets,Port Orchard,Washington
14.2004,2,20.1865,Accessories,Helmets,Casper,Wyoming
7.1002,1,20.1865,Accessories,Helmets,Port Orchard,Washington
14.2004,2,20.1865,Accessories,Helmets,Seattle,Washington
21.3006,3,20.1865,Accessories,Helmets,Casper,Wyoming
7.1002,1,20.1865,Accessories,Helmets,Seattle,Washington
-6.9432,4,5.1865,Clothing,Caps,Longview,Washington
-48.6734,2,714.7043,Components,Mountain Frames,Kent,Washington
-73.0101,3,714.7043,Components,Mountain Frames,Kent,Washington
110.6672,1,809.76,Components,Mountain Frames,Kent,Washington
111.889,1,818.7,Components,Mountain Frames,Kent,Washington
-52.0886,2,178.5808,Components,Road Frames,Longview,Washington
-6.4378,2,183.9382,Components,Road Frames,Longview,Washington
-9.6567,3,183.9382,Components,Road Frames,Longview,Washington
-57.9114,6,28.8404,Clothing,Jerseys,Longview,Washington
4.6074,2,5.7,Clothing,Socks,Kent,Washington
126.8996,1,2024.994,Bikes,Mountain Bikes,Troutdale,Oregon
507.5984,4,2024.994,Bikes,Mountain Bikes,Troutdale,Oregon
380.6988,3,2024.994,Bikes,Mountain Bikes,Kent,Washington
253.7992,2,2024.994,Bikes,Mountain Bikes,Kent,Washington
126.8996,1,2024.994,Bikes,Mountain Bikes,Troutdale,Oregon
380.6988,3,2024.994,Bikes,Mountain Bikes,Kent,Washington
255.6792,2,2039.994,Bikes,Mountain Bikes,Troutdale,Oregon
127.8396,1,2039.994,Bikes,Mountain Bikes,Troutdale,Oregon
255.6792,2,2039.994,Bikes,Mountain Bikes,Kent,Washington
-48.6644,2,2146.962,Bikes,Road Bikes,Longview,Washington
-69.4001,7,874.794,Bikes,Road Bikes,Longview,Washington
-49.5715,5,874.794,Bikes,Road Bikes,Longview,Washington
-134.4954,2,419.4589,Bikes,Road Bikes,Longview,Washington
-201.7431,3,419.4589,Bikes,Road Bikes,Longview,Washington
-201.7431,3,419.4589,Bikes,Road Bikes,Longview,Washington
-201.7431,3,419.4589,Bikes,Road Bikes,Longview,Washington
-67.2477,1,419.4589,Bikes,Road Bikes,Longview,Washington
21.3006,3,20.1865,Accessories,Helmets,Longview,Washington
-24.3367,1,714.7043,Components,Mountain Frames,Tacoma,Washington
-48.6734,2,714.7043,Components,Mountain Frames,Tacoma,Washington
-24.6053,1,722.5949,Components,Mountain Frames,Tacoma,Washington
111.889,1,818.7,Components,Mountain Frames,Tacoma,Washington
6.9111,3,5.7,Clothing,Socks,Kent,Washington
2.3037,1,5.7,Clothing,Socks,Woodinville,Washington
4.6074,2,5.7,Clothing,Socks,Kent,Washington
4.6074,2,5.7,Clothing,Socks,Woodinville,Washington
253.7992,2,2024.994,Bikes,Mountain Bikes,Woodinville,Washington
126.8996,1,2024.994,Bikes,Mountain Bikes,Kent,Washington
126.8996,1,2024.994,Bikes,Mountain Bikes,Woodinville,Washington
380.6988,3,2024.994,Bikes,Mountain Bikes,Tacoma,Washington
253.7992,2,2024.994,Bikes,Mountain Bikes,Kent,Washington
126.8996,1,2024.994,Bikes,Mountain Bikes,Woodinville,Washington
634.498,5,2024.994,Bikes,Mountain Bikes,Tacoma,Washington
253.7992,2,2024.994,Bikes,Mountain Bikes,Woodinville,Washington
255.6792,2,2039.994,Bikes,Mountain Bikes,Tacoma,Washington
127.8396,1,2039.994,Bikes,Mountain Bikes,Kent,Washington
511.3584,4,2039.994,Bikes,Mountain Bikes,Woodinville,Washington
255.6792,2,2039.994,Bikes,Mountain Bikes,Tacoma,Washington
255.6792,2,2039.994,Bikes,Mountain Bikes,Kent,Washington
255.6792,2,2039.994,Bikes,Mountain Bikes,Woodinville,Washington
127.8396,1,2039.994,Bikes,Mountain Bikes,Kent,Washington
127.8396,1,2039.994,Bikes,Mountain Bikes,Woodinville,Washington
-1.7358,1,5.1865,Clothing,Caps,Seattle,Washington
221.3344,2,809.76,Components,Mountain Frames,Puyallup,Washington
-98.4212,4,722.5949,Components,Mountain Frames,Puyallup,Washington
-9.6519,1,28.8404,Clothing,Jerseys,Casper,Wyoming
-9.6519,1,28.8404,Clothing,Jerseys,Seattle,Washington
-48.2595,5,28.8404,Clothing,Jerseys,Seattle,Washington
-9.6519,1,28.8404,Clothing,Jerseys,Casper,Wyoming
-9.6519,1,28.8404,Clothing,Jerseys,Seattle,Washington
13.8222,6,5.7,Clothing,Socks,Casper,Wyoming
36.05135,23,5.225,Clothing,Socks,Seattle,Washington
507.5984,4,2024.994,Bikes,Mountain Bikes,Seattle,Washington
253.7992,2,2024.994,Bikes,Mountain Bikes,Casper,Wyoming
1268.996,10,2024.994,Bikes,Mountain Bikes,Seattle,Washington
253.7992,2,2024.994,Bikes,Mountain Bikes,Casper,Wyoming
507.5984,4,2024.994,Bikes,Mountain Bikes,Seattle,Washington
888.2972,7,2024.994,Bikes,Mountain Bikes,Seattle,Washington
511.3584,4,2039.994,Bikes,Mountain Bikes,Seattle,Washington
767.0376,6,2039.994,Bikes,Mountain Bikes,Seattle,Washington
511.3584,4,2039.994,Bikes,Mountain Bikes,Seattle,Washington
255.6792,2,2039.994,Bikes,Mountain Bikes,Casper,Wyoming
511.3584,4,2039.994,Bikes,Mountain Bikes,Seattle,Washington
-67.2477,1,419.4589,Bikes,Road Bikes,Everett,Washington
-134.4954,2,419.4589,Bikes,Road Bikes,Everett,Washington
-67.2477,1,419.4589,Bikes,Road Bikes,Everett,Washington
-67.2477,1,419.4589,Bikes,Road Bikes,Everett,Washington
7.1002,1,20.1865,Accessories,Helmets,Casper,Wyoming
21.3006,3,20.1865,Accessories,Helmets,Seattle,Washington
14.2004,2,20.1865,Accessories,Helmets,Casper,Wyoming
28.4008,4,20.1865,Accessories,Helmets,Seattle,Washington
14.2004,2,20.1865,Accessories,Helmets,Casper,Wyoming
21.3006,3,20.1865,Accessories,Helmets,Seattle,Washington
-5.2074,3,5.1865,Clothing,Caps,Longview,Washington
-24.3367,1,714.7043,Components,Mountain Frames,Kent,Washington
221.3344,2,809.76,Components,Mountain Frames,Kent,Washington
-49.2106,2,722.5949,Components,Mountain Frames,Kent,Washington
223.778,2,818.7,Components,Mountain Frames,Kent,Washington
-78.1329,3,178.5808,Components,Road Frames,Longview,Washington
-9.6567,3,183.9382,Components,Road Frames,Longview,Washington
-6.4378,2,183.9382,Components,Road Frames,Longview,Washington
-6.4378,2,183.9382,Components,Road Frames,Longview,Washington
-12.8756,4,183.9382,Components,Road Frames,Longview,Washington
-19.3038,2,28.8404,Clothing,Jerseys,Longview,Washington
-9.6519,1,28.8404,Clothing,Jerseys,Troutdale,Oregon
-19.3038,2,28.8404,Clothing,Jerseys,Longview,Washington
19.0344,4,356.898,Components,Road Frames,Longview,Washington
28.2141,18,5.225,Clothing,Socks,Troutdale,Oregon
6.9111,3,5.7,Clothing,Socks,Kent,Washington
634.498,5,2024.994,Bikes,Mountain Bikes,Kent,Washington
253.7992,2,2024.994,Bikes,Mountain Bikes,Troutdale,Oregon
380.6988,3,2024.994,Bikes,Mountain Bikes,Kent,Washington
255.6792,2,2039.994,Bikes,Mountain Bikes,Kent,Washington
255.6792,2,2039.994,Bikes,Mountain Bikes,Troutdale,Oregon
639.198,5,2039.994,Bikes,Mountain Bikes,Kent,Washington
383.5188,3,2039.994,Bikes,Mountain Bikes,Kent,Washington
127.8396,1,2039.994,Bikes,Mountain Bikes,Troutdale,Oregon
-72.9966,3,2146.962,Bikes,Road Bikes,Longview,Washington
-48.6644,2,2146.962,Bikes,Road Bikes,Longview,Washington
-72.9966,3,2146.962,Bikes,Road Bikes,Longview,Washington
-97.3288,4,2146.962,Bikes,Road Bikes,Longview,Washington
-72.9966,3,2146.962,Bikes,Road Bikes,Longview,Washington
-9.9143,1,874.794,Bikes,Road Bikes,Longview,Washington
-49.5715,5,874.794,Bikes,Road Bikes,Longview,Washington
-49.5715,5,874.794,Bikes,Road Bikes,Longview,Washington
-9.9143,1,874.794,Bikes,Road Bikes,Longview,Washington
-29.7429,3,874.794,Bikes,Road Bikes,Longview,Washington
-201.7431,3,419.4589,Bikes,Road Bikes,Longview,Washington
-67.2477,1,419.4589,Bikes,Road Bikes,Longview,Washington
-67.2477,1,419.4589,Bikes,Road Bikes,Portland,Oregon
-67.2477,1,419.4589,Bikes,Road Bikes,Longview,Washington
-134.4954,2,419.4589,Bikes,Road Bikes,Longview,Washington
-134.4954,2,419.4589,Bikes,Road Bikes,Longview,Washington
-134.4954,2,419.4589,Bikes,Road Bikes,Longview,Washington
-201.7431,3,419.4589,Bikes,Road Bikes,Longview,Washington
-268.9908,4,419.4589,Bikes,Road Bikes,Longview,Washington
-134.4954,2,419.4589,Bikes,Road Bikes,Longview,Washington
-67.2477,1,419.4589,Bikes,Road Bikes,Longview,Washington
35.501,5,20.1865,Accessories,Helmets,Longview,Washington
21.3006,3,20.1865,Accessories,Helmets,Longview,Washington
28.4008,4,20.1865,Accessories,Helmets,Longview,Washington
-48.6734,2,714.7043,Components,Mountain Frames,Tacoma,Washington
-49.2106,2,722.5949,Components,Mountain Frames,Tacoma,Washington
111.889,1,818.7,Components,Mountain Frames,Tacoma,Washington
-38.6076,4,28.8404,Clothing,Jerseys,Kent,Washington
11.5185,5,5.7,Clothing,Socks,Kent,Washington
4.6074,2,5.7,Clothing,Socks,Tacoma,Washington
24.042,12,5.51,Clothing,Socks,Kent,Washington
253.7992,2,2024.994,Bikes,Mountain Bikes,Kent,Washington
253.7992,2,2024.994,Bikes,Mountain Bikes,Kirkland,Washington
761.3976,6,2024.994,Bikes,Mountain Bikes,Tacoma,Washington
253.7992,2,2024.994,Bikes,Mountain Bikes,Kent,Washington
1015.1968,8,2024.994,Bikes,Mountain Bikes,Tacoma,Washington
253.7992,2,2024.994,Bikes,Mountain Bikes,Kent,Washington
380.6988,3,2024.994,Bikes,Mountain Bikes,Kent,Washington
127.8396,1,2039.994,Bikes,Mountain Bikes,Kent,Washington
127.8396,1,2039.994,Bikes,Mountain Bikes,Kent,Washington
383.5188,3,2039.994,Bikes,Mountain Bikes,Tacoma,Washington
511.3584,4,2039.994,Bikes,Mountain Bikes,Kent,Washington
127.8396,1,2039.994,Bikes,Mountain Bikes,Woodinville,Washington
255.6792,2,2039.994,Bikes,Mountain Bikes,Tacoma,Washington
255.6792,2,2039.994,Bikes,Mountain Bikes,Kent,Washington
127.8396,1,2039.994,Bikes,Mountain Bikes,Woodinville,Washington
-1.7358,1,5.1865,Clothing,Caps,Casper,Wyoming
-1.7358,1,5.1865,Clothing,Caps,Seattle,Washington
110.6672,1,809.76,Components,Mountain Frames,Puyallup,Washington
-49.2106,2,722.5949,Components,Mountain Frames,Puyallup,Washington
-9.6567,3,183.9382,Components,Road Frames,Port Orchard,Washington
-6.4378,2,183.9382,Components,Road Frames,Port Orchard,Washington
-38.6076,4,28.8404,Clothing,Jerseys,Casper,Wyoming
-9.6519,1,28.8404,Clothing,Jerseys,Seattle,Washington
9.2148,4,5.7,Clothing,Socks,Casper,Wyoming
9.2148,4,5.7,Clothing,Socks,Seattle,Washington
507.5984,4,2024.994,Bikes,Mountain Bikes,Casper,Wyoming
507.5984,4,2024.994,Bikes,Mountain Bikes,Seattle,Washington
253.7992,2,2024.994,Bikes,Mountain Bikes,Casper,Wyoming
253.7992,2,2024.994,Bikes,Mountain Bikes,Seattle,Washington
507.5984,4,2024.994,Bikes,Mountain Bikes,Casper,Wyoming
253.7992,2,2024.994,Bikes,Mountain Bikes,Seattle,Washington
127.8396,1,2039.994,Bikes,Mountain Bikes,Puyallup,Washington
255.6792,2,2039.994,Bikes,Mountain Bikes,Casper,Wyoming
255.6792,2,2039.994,Bikes,Mountain Bikes,Seattle,Washington
255.6792,2,2039.994,Bikes,Mountain Bikes,Casper,Wyoming
511.3584,4,2039.994,Bikes,Mountain Bikes,Casper,Wyoming
767.0376,6,2039.994,Bikes,Mountain Bikes,Seattle,Washington
1022.7168,8,2039.994,Bikes,Mountain Bikes,Casper,Wyoming
-9.9143,1,874.794,Bikes,Road Bikes,Everett,Washington
-134.4954,2,419.4589,Bikes,Road Bikes,Everett,Washington
-67.2477,1,419.4589,Bikes,Road Bikes,Port Orchard,Washington
-67.2477,1,419.4589,Bikes,Road Bikes,Everett,Washington
